total files : 2777 
total packets : 130 
Packet Number 	 Occurences 	 Run Number 	 Error 	 Weighted mean error 
 11168 	 235 	79926 	 0.215333 	  Not a good physic run  
 11168 	 235 	79935 	 0.357529 	  Not a good physic run  
 11168 	 235 	79957 	 0.117939 	  Not a good physic run  
 11168 	 235 	79962 	 0.291316 	 0.00193360755338656 
 11168 	 235 	79964 	 0.340031 	 0.00178417314301252 
 11168 	 235 	79967 	 0.242781 	  Not a good physic run  
 11168 	 235 	80068 	 0.00836013 	  Not a good physic run  
 11168 	 235 	80097 	 1 	  Not a good physic run  
 11168 	 235 	80127 	 0.0325852 	 0.00040380703219977 
 11168 	 235 	80128 	 0.279753 	 0.00250789031269267 
 11168 	 235 	80139 	 0.0100604 	 5.20317535050625e-05 
 11168 	 235 	80140 	 0.321456 	  Not a good physic run  
 11168 	 235 	80152 	 0.0815586 	 0.000746818861277168 
 11168 	 235 	80161 	 0.325088 	  Not a good physic run  
 11168 	 235 	80183 	 0.210264 	  Not a good physic run  
 11168 	 235 	80304 	 0.215331 	 0.00128495578486924 
 11168 	 235 	80312 	 0.343577 	 0.00293467838727441 
 11007 	 3 	68152 	 0.697561 	  Not a good physic run  
 11007 	 3 	68181 	 2.88947 	  Not a good physic run  
 11007 	 3 	68182 	 2.83832 	  Not a good physic run  
 11293 	 1 	68152 	 0.00322581 	  Not a good physic run  
 11250 	 28 	69472 	 0.00165289 	  Not a good physic run  
 11250 	 28 	69473 	 0.00127551 	  Not a good physic run  
 11250 	 28 	69474 	 0.0026455 	  Not a good physic run  
 11250 	 28 	69475 	 0.00461538 	  Not a good physic run  
 11250 	 28 	69476 	 0.00177305 	  Not a good physic run  
 11250 	 28 	69479 	 0.000851789 	  Not a good physic run  
 11250 	 28 	69480 	 0.00148368 	  Not a good physic run  
 11250 	 28 	69483 	 0.00271003 	 1.36438788613433e-07 
 11250 	 28 	69484 	 0.00138889 	 1.46173791267703e-07 
 11250 	 28 	69485 	 0.00225225 	 1.31818413078238e-07 
 11250 	 28 	69486 	 0.0015528 	 1.37543936508007e-07 
 11250 	 28 	69490 	 0.0015674 	 1.37960384688023e-07 
 11250 	 28 	69491 	 0.00294985 	 1.27640115563019e-07 
 11250 	 28 	69492 	 0.00615385 	 2.70559367016932e-07 
 11250 	 28 	69500 	 0.003125 	 1.41535591973844e-07 
 11250 	 28 	69501 	 0.0030303 	 1.31554993598622e-07 
 11250 	 28 	69502 	 0.00134758 	 1.77019461115006e-06 
 11250 	 28 	69649 	 0.00129099 	 1.85372036276803e-06 
 11250 	 28 	69650 	 0.00207101 	 3.44699899377826e-06 
 11250 	 28 	69652 	 0.00108853 	 9.01803913684851e-07 
 11250 	 28 	69654 	 0.00114811 	  Not a good physic run  
 11250 	 28 	69656 	 0.000858369 	 7.07160969000201e-07 
 11250 	 28 	69657 	 0.000589971 	 2.13055640482283e-07 
 11250 	 28 	69658 	 0.00214915 	 1.95232190215075e-06 
 11250 	 28 	69716 	 0.002079 	  Not a good physic run  
 11250 	 28 	69717 	 0.00237459 	 3.26692874502357e-06 
 11250 	 28 	69718 	 0.002079 	 3.6410374708062e-07 
 11250 	 28 	69719 	 0.00653595 	 3.23216942289636e-07 
 11229 	 56 	69505 	 2.96421 	  Not a good physic run  
 11229 	 56 	69507 	 2.91553 	  Not a good physic run  
 11229 	 56 	69508 	 2.88095 	  Not a good physic run  
 11229 	 56 	69509 	 2.86076 	  Not a good physic run  
 11229 	 56 	69587 	 2.99099 	  Not a good physic run  
 11229 	 56 	69592 	 3 	  Not a good physic run  
 11229 	 56 	69596 	 3 	  Not a good physic run  
 11229 	 56 	69598 	 2.5 	  Not a good physic run  
 11229 	 56 	69599 	 3 	  Not a good physic run  
 11229 	 56 	69608 	 2.95918 	  Not a good physic run  
 11229 	 56 	69609 	 3 	  Not a good physic run  
 11229 	 56 	69610 	 2.99699 	  Not a good physic run  
 11229 	 56 	69620 	 2.95679 	  Not a good physic run  
 11229 	 56 	69621 	 2.66667 	  Not a good physic run  
 11229 	 56 	69631 	 2.94737 	  Not a good physic run  
 11229 	 56 	69633 	 3 	  Not a good physic run  
 11229 	 56 	69634 	 3 	  Not a good physic run  
 11229 	 56 	69636 	 3 	  Not a good physic run  
 11229 	 56 	69637 	 3 	  Not a good physic run  
 11229 	 56 	69638 	 2.99902 	  Not a good physic run  
 11229 	 56 	69641 	 3 	  Not a good physic run  
 11229 	 56 	69643 	 3 	  Not a good physic run  
 11229 	 56 	69646 	 3 	  Not a good physic run  
 11229 	 56 	69648 	 2.86029 	 0.000173573965728141 
 11229 	 56 	69649 	 2.874 	 0.00412674948883827 
 11229 	 56 	69650 	 2.85052 	 0.00474441918278753 
 11229 	 56 	69651 	 2 	  Not a good physic run  
 11229 	 56 	69652 	 2.87216 	 0.00237947059679483 
 11229 	 56 	69653 	 2.75 	  Not a good physic run  
 11229 	 56 	69654 	 2.86109 	  Not a good physic run  
 11229 	 56 	69655 	 2.66667 	  Not a good physic run  
 11229 	 56 	69656 	 2.86847 	 0.00236316785059573 
 11229 	 56 	69657 	 2.86321 	 0.00103398817973303 
 11229 	 56 	69658 	 2.87847 	 0.00261484774244881 
 11229 	 56 	69659 	 2.84787 	 0.000289934076975317 
 11229 	 56 	69661 	 2.36 	  Not a good physic run  
 11229 	 56 	69662 	 2.84906 	  Not a good physic run  
 11229 	 56 	69664 	 2.48235 	  Not a good physic run  
 11229 	 56 	69665 	 2.48148 	  Not a good physic run  
 11229 	 56 	69666 	 2.44444 	  Not a good physic run  
 11229 	 56 	69699 	 3 	  Not a good physic run  
 11229 	 56 	69700 	 2.43333 	  Not a good physic run  
 11229 	 56 	69701 	 2.97 	  Not a good physic run  
 11229 	 56 	69703 	 3 	  Not a good physic run  
 11229 	 56 	69704 	 2.99652 	  Not a good physic run  
 11229 	 56 	69705 	 3 	  Not a good physic run  
 11229 	 56 	69706 	 3 	  Not a good physic run  
 11229 	 56 	69708 	 2.28571 	  Not a good physic run  
 11229 	 56 	69709 	 2.8777 	 0.000755924430732956 
 11229 	 56 	69716 	 2.84677 	  Not a good physic run  
 11229 	 56 	69717 	 2.90756 	 0.00400018164899234 
 11229 	 56 	69718 	 2.92735 	 0.000512678741710656 
 11229 	 56 	69719 	 2.9589 	 0.000146324040199329 
 11229 	 56 	69720 	 2.89381 	 0.000202524993760283 
 11229 	 56 	70996 	 0.110092 	  Not a good physic run  
 11229 	 56 	75179 	 0.130795 	  Not a good physic run  
 11040 	 36 	70346 	 2.86102 	  Not a good physic run  
 11040 	 36 	70352 	 2.61267 	  Not a good physic run  
 11040 	 36 	70354 	 2.62716 	  Not a good physic run  
 11040 	 36 	79275 	 0.0588235 	  Not a good physic run  
 11040 	 36 	79281 	 0.104651 	  Not a good physic run  
 11040 	 36 	79283 	 0.0923077 	  Not a good physic run  
 11040 	 36 	79284 	 0.0757576 	  Not a good physic run  
 11040 	 36 	79287 	 0.0731707 	  Not a good physic run  
 11040 	 36 	79290 	 0.0967742 	  Not a good physic run  
 11040 	 36 	79293 	 0.12 	  Not a good physic run  
 11040 	 36 	79296 	 0.109635 	  Not a good physic run  
 11040 	 36 	79297 	 0.0909091 	  Not a good physic run  
 11040 	 36 	79298 	 0.109983 	  Not a good physic run  
 11040 	 36 	79299 	 0.11194 	  Not a good physic run  
 11040 	 36 	79300 	 0.0830325 	  Not a good physic run  
 11040 	 36 	79301 	 0.0820189 	  Not a good physic run  
 11040 	 36 	79302 	 0.111675 	  Not a good physic run  
 11040 	 36 	79303 	 0.112224 	  Not a good physic run  
 11040 	 36 	79304 	 0.0985692 	  Not a good physic run  
 11040 	 36 	79306 	 0.0955556 	  Not a good physic run  
 11040 	 36 	79307 	 0.0992509 	  Not a good physic run  
 11040 	 36 	79308 	 0.105714 	  Not a good physic run  
 11040 	 36 	79309 	 0.0753247 	  Not a good physic run  
 11040 	 36 	79310 	 0.0841751 	  Not a good physic run  
 11040 	 36 	79312 	 0.0263158 	  Not a good physic run  
 11040 	 36 	79313 	 0.166667 	  Not a good physic run  
 11040 	 36 	79316 	 0.0447761 	  Not a good physic run  
 11040 	 36 	79320 	 0.0769231 	  Not a good physic run  
 11040 	 36 	79323 	 0.0628571 	  Not a good physic run  
 11040 	 36 	79327 	 0.0454545 	  Not a good physic run  
 11040 	 36 	79328 	 0.0596026 	  Not a good physic run  
 11040 	 36 	79330 	 0.0632216 	  Not a good physic run  
 11040 	 36 	79332 	 0.0521739 	  Not a good physic run  
 11040 	 36 	79333 	 0.0697368 	  Not a good physic run  
 11040 	 36 	79334 	 0.05386 	  Not a good physic run  
 11040 	 36 	79335 	 0.0334448 	  Not a good physic run  
 11307 	 7 	70790 	 0.157034 	 2.8820184949661e-05 
 11307 	 7 	70907 	 0.0673267 	 1.09890771701229e-05 
 11307 	 7 	70976 	 0.00949796 	 3.77141012537687e-06 
 11307 	 7 	72569 	 2.49939 	  Not a good physic run  
 11307 	 7 	76073 	 0.179334 	 0.000204795983966304 
 11307 	 7 	76074 	 0.331906 	  Not a good physic run  
 11307 	 7 	79644 	 0.141586 	  Not a good physic run  
 11256 	 3 	70907 	 0.039267 	 6.40916743638433e-06 
 11256 	 3 	70925 	 0.205502 	 9.54729243309373e-05 
 11256 	 3 	74840 	 2.96226 	  Not a good physic run  
 11294 	 73 	70925 	 0.177748 	 8.25788622688608e-05 
 11294 	 73 	70976 	 0.00294695 	 1.17016254742906e-06 
 11294 	 73 	73899 	 0.31663 	  Not a good physic run  
 11294 	 73 	74530 	 3 	 0.00914818043047932 
 11294 	 73 	74539 	 0.669697 	 0.000633806389986014 
 11294 	 73 	74546 	 0.794118 	  Not a good physic run  
 11294 	 73 	74547 	 0.913907 	  Not a good physic run  
 11294 	 73 	74549 	 0.76 	  Not a good physic run  
 11294 	 73 	74552 	 0.634615 	  Not a good physic run  
 11294 	 73 	74554 	 0.466019 	  Not a good physic run  
 11294 	 73 	74556 	 0.712121 	  Not a good physic run  
